Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
9450	EPIC206320258	1.147	0.039	0.039	8.378	0.092	0.092	4587.0	7.0	7.0	1.447158031	0.009926731015	0.009926731015	0.1124	0.0071	0.0071	2.592	0.02	0.02	0.001950	0.000092	0.000092	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9451	EPIC212087428	1.554	0.209	0.209	14.012	0.613	0.613	4428.0	6.0	6.0	1.832508913	0.03832010134	0.03832010134	0.1153	0.0073	0.0073	2.326	0.02	0.02	0.00056	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9452	EPIC201930481	1.355	0.074	0.074	5.587	0.098	0.098	4974.0	30.0	30.0	1.206825876	0.01402690252	0.01348740627	-0.1583	0.0139	0.0139	3.118	0.039	0.039	0.00777	0.00059	0.00059	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9453	EPIC248716630	0.925	0.051	0.051	6.076	0.107	0.107	4828.0	18.0	18.0	1.256958153	0.01658346389	0.01658346389	-0.6211	0.0146	0.0146	2.748	0.043	0.043	0.00412	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9454	EPIC220245840	0.868	0.128	0.128	10.516	0.489	0.489	4907.0	12.0	12.0	1.761927838	0.04057422495	0.04057422495	-1.3957	0.0101	0.0101	2.27	0.041	0.041	0.00075	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9455	EPIC220551063	1.002	0.049	0.049	6.195	0.097	0.097	4686.0	12.0	12.0	1.2219356	0.01432885213	0.01432885213	-0.1973	0.0115	0.0115	2.75	0.032	0.032	0.00421	0.00029	0.00029	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9456	EPIC210654947	1.449	0.188	0.188	11.76	0.493	0.493	4751.0	9.0	9.0	1.731749884	0.02102204373	0.01892789378	-0.3593	0.0078	0.0078	2.304	0.025	0.025	0.00089	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9457	EPIC211567552	1.372	0.164	0.164	7.686	0.295	0.295	4708.0	7.0	7.0	1.385606274	0.0159062588	0.01429776072	0.0991	0.0069	0.0069	2.745	0.02	0.02	0.00302	0.00050	0.00050	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9458	EPIC212434734	0.867	0.057	0.057	8.31	0.176	0.176	4684.0	9.0	9.0	1.475671188	0.01888236878	0.01888236878	-0.5519	0.0084	0.0084	2.454	0.027	0.027	0.00151	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9459	EPIC210799994	1.053	0.171	0.171	9.193	0.479	0.479	4810.0	9.0	9.0	1.610660163	0.04577123216	0.04577123216	-0.3939	0.0078	0.0078	2.475	0.026	0.026	0.00136	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9460	EPIC228720152	0.855	0.126	0.126	7.075	0.335	0.335	4591.0	7.0	7.0	1.301029996	0.04125797578	0.04125797578	0.0033	0.0073	0.0073	2.671	0.021	0.021	0.00241	0.00049	0.00049	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9461	EPIC248873982	0.987	0.058	0.058	8.734	0.166	0.166	4676.0	9.0	9.0	1.517195898	0.01716057223	0.01716057223	-0.506	0.0086	0.0086	2.478	0.028	0.028	0.00148	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9462	EPIC220362185	0.986	0.049	0.049	3.847	0.061	0.061	4820.0	10.0	10.0	-0.8921119748	0.05521840917	0.03624766737	-0.1581	0.0082	0.0082	3.216	0.025	0.025	0.0173	0.0012	0.0012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9463	EPIC212172970	1.093	0.115	0.115	12.974	0.438	0.438	4492.0	7.0	7.0	1.790285164	0.02956299553	0.02956299553	-0.0321	0.0075	0.0075	2.277	0.021	0.021	0.000500	0.000073	0.000073	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9464	EPIC212547486	0.949	0.053	0.053	8.319	0.149	0.149	4639.0	15.0	15.0	1.460897843	0.0165302398	0.0165302398	-0.464	0.0149	0.0149	2.464	0.04	0.04	0.00165	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9465	EPIC206051624	0.977	0.064	0.064	6.402	0.136	0.136	4852.0	12.0	12.0	1.310905629	0.0188915977	0.0188915977	-0.3891	0.01	0.01	2.827	0.031	0.031	0.00372	0.00034	0.00034	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9466	EPIC220471410	0.97	0.028	0.028	4.601	0.044	0.044	4826.0	11.0	11.0	1.01494035	0.009231380292	0.009231380292	-0.3487	0.009	0.009	3.116	0.028	0.028	0.00996	0.00041	0.00041	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9467	EPIC248566168	1.131	0.08	0.08	7.59	0.173	0.173	4568.0	6.0	6.0	1.394626764	0.0199554901	0.01417890086	0.2196	0.0069	0.0069	2.651	0.019	0.019	0.00259	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9468	EPIC212603562	1.15	0.086	0.086	8.318	0.198	0.198	4592.0	11.0	11.0	1.442479769	0.0203820515	0.0203820515	0.1038	0.0114	0.0114	2.65	0.028	0.028	0.00200	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9469	EPIC212606550	1.111	0.092	0.092	7.328	0.194	0.194	4738.0	10.0	10.0	1.387389826	0.02313864043	0.02313864043	-0.2287	0.0087	0.0087	2.719	0.026	0.026	0.00282	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9470	EPIC212527274	0.807	0.104	0.104	13.708	0.561	0.561	4463.0	9.0	9.0	1.827369273	0.03554493527	0.03554493527	-0.4361	0.0108	0.0108	1.999	0.031	0.031	0.000313	0.000056	0.000056	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9471	EPIC206155723	1.05	0.055	0.055	6.74	0.116	0.116	4625.0	7.0	7.0	1.272537777	0.01507161843	0.01507161843	-0.0146	0.0073	0.0073	2.828	0.021	0.021	0.00343	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9472	EPIC248830789	0.76	0.198	0.198	11.436	0.953	0.953	4609.0	11.0	11.0	1.725911632	0.07265452799	0.07265452799	-0.6621	0.012	0.012	2.149	0.036	0.036	0.00051	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9473	EPIC246378399	1.21	0.07	0.07	9.034	0.169	0.169	4606.0	7.0	7.0	1.519827994	0.01705688298	0.01705688298	0.0267	0.0072	0.0072	2.565	0.021	0.021	0.00164	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9474	EPIC211518350	1.308	0.061	0.061	8.743	0.131	0.131	4784.0	8.0	8.0	1.557507202	0.01323334986	0.01323334986	-0.1621	0.0073	0.0073	2.541	0.023	0.023	0.00196	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9475	EPIC203510479	1.551	0.121	0.121	12.584	0.311	0.311	4527.0	10.0	10.0	1.777426822	0.02175097572	0.02175097572	-0.0286	0.0108	0.0108	2.382	0.028	0.028	0.000778	0.000084	0.000084	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9476	EPIC246451384	0.978	0.092	0.092	11.116	0.337	0.337	4480.0	7.0	7.0	1.651278014	0.02617399779	0.02617399779	-0.2495	0.0086	0.0086	2.25	0.025	0.025	0.000712	0.000093	0.000093	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9477	EPIC248431208	0.988	0.076	0.076	8.374	0.204	0.204	4760.0	13.0	13.0	1.51054501	0.02144664108	0.02144664108	-0.358	0.0116	0.0116	2.584	0.034	0.034	0.00168	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9478	EPIC212561502	1.037	0.064	0.064	5.907	0.115	0.115	4801.0	15.0	15.0	1.222716471	0.01768384717	0.01768384717	-0.4266	0.0127	0.0127	2.948	0.037	0.037	0.00503	0.00043	0.00043	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9479	EPIC246046283	1.086	0.036	0.036	5.51	0.059	0.059	4693.0	7.0	7.0	1.241795431	0.0470381989	0.04081621492	0.1117	0.0069	0.0069	2.92	0.02	0.02	0.00649	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9480	EPIC246305680	1.251	0.029	0.029	5.763	0.044	0.044	4921.0	15.0	15.0	1.244277121	0.00841368227	0.00841368227	-0.2554	0.0109	0.0109	2.913	0.033	0.033	0.00654	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9481	EPIC212531988	0.957	0.157	0.157	15.216	0.8	0.8	4650.0	20.0	20.0	2.165541077	0.0670427274	0.04805717628	-0.8693	0.0195	0.0195	2.045	0.073	0.073	0.000272	0.000062	0.000062	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9482	EPIC246179797	0.693	0.216	0.216	9.843	0.976	0.976	4649.0	9.0	9.0	1.610660163	0.08622022802	0.08622022802	-0.6037	0.0088	0.0088	2.322	0.029	0.029	0.00073	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9483	EPIC206029401	1.196	0.084	0.084	5.841	0.13	0.13	4965.0	10.0	10.0	1.271376872	0.01952930218	0.01952930218	-0.4393	0.0076	0.0076	2.913	0.027	0.027	0.00600	0.00058	0.00058	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9484	EPIC245966858	0.844	0.1	0.1	8.323	0.32	0.32	4709.0	8.0	8.0	1.487138375	0.03395136015	0.03395136015	-0.4198	0.0081	0.0081	2.589	0.026	0.026	0.00146	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9485	EPIC203486964	0.922	0.145	0.145	12.949	0.657	0.657	4412.0	12.0	12.0	1.757396029	0.04403685306	0.04403685306	-0.1992	0.014	0.014	2.218	0.034	0.034	0.000425	0.000093	0.000093	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9486	EPIC246386748	1.281	0.083	0.083	9.877	0.205	0.205	4646.0	7.0	7.0	1.612783857	0.01800733218	0.01800733218	0.0181	0.0072	0.0072	2.585	0.021	0.021	0.00133	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9487	EPIC212697502	0.981	0.082	0.082	4.875	0.13	0.13	4863.0	9.0	9.0	1.07809415	0.02322042343	0.02322042343	-0.1383	0.0071	0.0071	3.066	0.023	0.023	0.00847	0.00098	0.00098	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9488	EPIC247434435	1.022	0.077	0.077	6.408	0.155	0.155	4820.0	11.0	11.0	1.300378065	0.02131239821	0.02131239821	-0.27	0.0095	0.0095	2.787	0.029	0.029	0.00388	0.00041	0.00041	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9489	EPIC206489458	1.153	0.095	0.095	6.575	0.173	0.173	4568.0	6.0	6.0	1.229425848	0.02304628737	0.02304628737	0.2629	0.0068	0.0068	2.766	0.019	0.019	0.00406	0.00046	0.00046	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9490	EPIC210973587	1.344	0.101	0.101	10.573	0.262	0.262	4625.0	7.0	7.0	1.68735057	0.02337410728	0.02025161204	0.0288	0.0072	0.0072	2.466	0.021	0.021	0.00114	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9491	EPIC212099724	1.139	0.042	0.042	10.307	0.124	0.124	4661.0	8.0	8.0	1.624282096	0.02176630301	0.0208378825	-0.229	0.0077	0.0077	2.469	0.024	0.024	0.001040	0.000054	0.000054	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9492	EPIC246317556	0.993	0.041	0.041	5.437	0.073	0.073	4920.0	17.0	17.0	1.193402903	0.0130761311	0.0130761311	-0.6696	0.0133	0.0133	2.87	0.042	0.042	0.00618	0.00036	0.00036	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9493	EPIC206457928	1.127	0.111	0.111	6.044	0.189	0.189	4826.0	14.0	14.0	1.252853031	0.02668848771	0.02668848771	-0.1692	0.0114	0.0114	2.874	0.032	0.032	0.00510	0.00069	0.00069	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9494	EPIC220253210	0.911	0.172	0.172	11.362	0.68	0.68	5025.0	17.0	17.0	1.870403905	0.05209192573	0.05209192573	-1.8604	0.0124	0.0124	2.431	0.055	0.055	0.00062	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9495	EPIC206141983	1.188	0.066	0.066	4.213	0.074	0.074	4781.0	8.0	8.0	0.9222062774	0.01558473021	0.01558473021	0.1792	0.0066	0.0066	3.203	0.02	0.02	0.0159	0.0012	0.0012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9496	EPIC212483607	0.978	0.042	0.042	4.431	0.061	0.061	4817.0	14.0	14.0	0.9786369484	0.01277336711	0.01277336711	-0.3488	0.0116	0.0116	3.108	0.034	0.034	0.01124	0.00067	0.00067	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9497	EPIC246416729	1.214	0.156	0.156	8.742	0.359	0.359	4656.0	7.0	7.0	1.51054501	0.03619120683	0.03619120683	-0.0067	0.0072	0.0072	2.605	0.021	0.021	0.00182	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9498	EPIC211693102	1.255	0.062	0.062	9.259	0.146	0.146	4598.0	7.0	7.0	1.537819095	0.01384707044	0.01384707044	0.1199	0.0071	0.0071	2.552	0.02	0.02	0.00158	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9499	EPIC201655159	0.97	0.048	0.048	5.61	0.089	0.089	4643.0	7.0	7.0	1.11991541	0.01416893985	0.01416893985	0.0977	0.007	0.007	2.861	0.02	0.02	0.00549	0.00038	0.00038	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9500	EPIC206313684	0.914	0.057	0.057	12.909	0.258	0.258	4494.0	7.0	7.0	1.786751422	0.01774078766	0.01774078766	-0.1841	0.0079	0.0079	2.188	0.023	0.023	0.000425	0.000037	0.000037	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9501	EPIC246508602	1.029	0.103	0.103	9.527	0.304	0.304	4569.0	7.0	7.0	1.551449998	0.02805835136	0.02805835136	-0.1812	0.0078	0.0078	2.431	0.023	0.023	0.00119	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9502	EPIC212580414	1.09	0.046	0.046	5.164	0.072	0.072	4820.0	39.0	39.0	1.112939976	0.01841649692	0.01841649692	-0.3295	0.0167	0.0167	2.979	0.068	0.068	0.00792	0.00047	0.00047	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9503	EPIC220357049	1.201	0.071	0.071	8.278	0.157	0.157	4585.0	7.0	7.0	1.436162647	0.01590822278	0.01590822278	0.095	0.0071	0.0071	2.639	0.02	0.02	0.00212	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9504	EPIC248642672	0.913	0.027	0.027	4.994	0.048	0.048	4840.0	12.0	12.0	1.090963077	0.009510098144	0.009510098144	-0.4775	0.0101	0.0101	3.04	0.032	0.032	0.00733	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9505	EPIC248773744	0.846	0.09	0.09	8.969	0.309	0.309	4593.0	8.0	8.0	1.509202522	0.02958042911	0.02958042911	-0.3769	0.0082	0.0082	2.392	0.025	0.025	0.00117	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9506	EPIC220225629	1.101	0.09	0.09	8.415	0.222	0.222	4592.0	10.0	10.0	1.45331834	0.02293808883	0.02293808883	-0.1178	0.0109	0.0109	2.587	0.029	0.029	0.00185	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9507	EPIC212442630	1.0	0.067	0.067	7.427	0.159	0.159	4591.0	7.0	7.0	1.343999069	0.01868567744	0.01868567744	-0.0969	0.0075	0.0075	2.622	0.022	0.022	0.00244	0.00023	0.00023	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9508	EPIC212552189	0.881	0.038	0.038	4.698	0.067	0.067	4826.0	53.0	53.0	1.033021445	0.02253984336	0.02253984336	-0.5576	0.0184	0.0184	3.02	0.099	0.099	0.00850	0.00052	0.00052	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9509	EPIC248568868	1.132	0.074	0.074	6.195	0.129	0.129	4931.0	10.0	10.0	1.360971884	0.0181586543	0.01721289105	-0.459	0.0078	0.0078	2.893	0.027	0.027	0.00476	0.00043	0.00043	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9510	EPIC212034857	1.26	0.157	0.157	9.902	0.396	0.396	4640.0	7.0	7.0	1.611723308	0.03504087507	0.03504087507	0.0852	0.0071	0.0071	2.51	0.02	0.02	0.00130	0.00022	0.00022	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9511	EPIC206084717	0.988	0.106	0.106	10.28	0.352	0.352	4602.0	11.0	11.0	1.646991537	0.03201404319	0.02290913182	-0.2248	0.0112	0.0112	2.349	0.03	0.03	0.00091	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9512	EPIC203576722	0.778	0.196	0.196	14.399	1.191	1.191	4221.0	5.0	5.0	1.773054693	0.07177210662	0.07177210662	0.2509	0.0074	0.0074	2.031	0.018	0.018	0.000261	0.000092	0.000092	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9513	EPIC212138434	1.184	0.068	0.068	6.51	0.119	0.119	4954.0	10.0	10.0	1.361727836	0.01623883715	0.01623883715	-0.3437	0.0074	0.0074	2.835	0.025	0.025	0.00429	0.00034	0.00034	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9514	EPIC245941470	0.989	0.097	0.097	7.014	0.219	0.219	5021.0	20.0	20.0	1.458184436	0.01920452618	0.01920452618	-0.9624	0.0139	0.0139	2.667	0.047	0.047	0.00287	0.00039	0.00039	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9515	EPIC212566229	0.706	0.3	0.3	10.358	1.397	1.397	4990.0	21.0	21.0	1.77815125	0.1158118618	0.1158118618	-0.7102	0.0145	0.0145	2.242	0.046	0.046	0.00064	0.00037	0.00037	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9516	EPIC206072393	1.125	0.085	0.085	8.024	0.195	0.195	4483.0	6.0	6.0	1.369215857	0.02041555257	0.02041555257	0.2487	0.0069	0.0069	2.636	0.019	0.019	0.00218	0.00023	0.00023	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9517	EPIC212300942	1.127	0.111	0.111	6.518	0.204	0.204	4785.0	15.0	15.0	1.303196057	0.02808869783	0.02808869783	-0.2703	0.0129	0.0129	2.93	0.036	0.036	0.00407	0.00055	0.00055	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9518	EPIC211946953	1.201	0.054	0.054	6.102	0.088	0.088	4910.0	10.0	10.0	1.244029589	0.02203660712	0.02154140247	-0.2982	0.0074	0.0074	2.929	0.025	0.025	0.00529	0.00033	0.00033	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9519	EPIC211006413	0.937	0.089	0.089	7.726	0.241	0.241	4633.0	8.0	8.0	1.394451681	0.02801899883	0.02801899883	-0.3249	0.008	0.008	2.604	0.025	0.025	0.00203	0.00027	0.00027	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9520	EPIC245934186	1.134	0.202	0.202	15.318	0.862	0.862	4542.0	10.0	10.0	1.954242509	0.04825494243	0.04825494243	-0.5604	0.0109	0.0109	2.12	0.032	0.032	0.000316	0.000077	0.000077	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9521	EPIC212414229	0.872	0.085	0.085	8.817	0.284	0.284	4751.0	17.0	17.0	1.552668216	0.02919626769	0.02919626769	-0.6333	0.0153	0.0153	2.33	0.044	0.044	0.00127	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9522	EPIC203509946	1.066	0.075	0.075	8.022	0.181	0.181	4600.0	8.0	8.0	1.414973348	0.0200443607	0.0200443607	-0.0312	0.0085	0.0085	2.637	0.024	0.024	0.00206	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9523	EPIC211367326	0.858	0.08	0.08	10.1	0.302	0.302	4674.0	11.0	11.0	1.64246452	0.02671059456	0.02671059456	-0.0072	0.0103	0.0103	2.611	0.028	0.028	0.00083	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9524	EPIC201785415	1.126	0.028	0.028	4.441	0.037	0.037	4943.0	12.0	12.0	1.000867722	0.00910198016	0.01222265907	-0.1766	0.0085	0.0085	3.15	0.027	0.027	0.01286	0.00045	0.00045	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9525	EPIC203533438	0.874	0.222	0.222	15.381	1.281	1.281	4390.0	10.0	10.0	1.897627091	0.07146618057	0.07146618057	-0.3434	0.0124	0.0124	1.96	0.032	0.032	0.000240	0.000086	0.000086	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9526	EPIC211515639	1.153	0.096	0.096	8.158	0.219	0.219	4632.0	7.0	7.0	1.440909082	0.02360296097	0.02360296097	0.0588	0.0071	0.0071	2.606	0.021	0.021	0.00212	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9527	EPIC206187398	1.092	0.09	0.09	17.076	0.463	0.463	4442.0	7.0	7.0	2.009875634	0.02377369598	0.02377369598	-0.4714	0.0087	0.0087	1.999	0.026	0.026	0.000219	0.000025	0.000025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9528	EPIC220547602	1.043	0.087	0.087	5.142	0.135	0.135	4971.0	11.0	11.0	1.196728723	0.01352856301	0.01159591115	-0.4573	0.008	0.008	2.968	0.028	0.028	0.00767	0.00088	0.00088	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9529	EPIC210994482	1.316	0.055	0.055	8.926	0.119	0.119	4866.0	9.0	9.0	1.604226053	0.01188367985	0.01188367985	-0.3819	0.0077	0.0077	2.623	0.026	0.026	0.00185	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9530	EPIC212479153	0.939	0.062	0.062	6.456	0.138	0.138	4655.0	10.0	10.0	1.246252312	0.01896805168	0.01896805168	-0.2789	0.0102	0.0102	2.738	0.029	0.029	0.00349	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9531	EPIC210954314	1.248	0.201	0.201	15.428	0.79	0.79	4259.0	5.0	5.0	1.848804701	0.04429065538	0.04429065538	0.1829	0.0075	0.0075	2.093	0.019	0.019	0.000340	0.000076	0.000076	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9532	EPIC245970723	1.043	0.071	0.071	7.966	0.177	0.177	4645.0	8.0	8.0	1.424881637	0.01959223227	0.01959223227	-0.2809	0.0079	0.0079	2.601	0.024	0.024	0.00206	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9533	EPIC212469805	0.987	0.037	0.037	5.085	0.062	0.062	4994.0	17.0	17.0	1.161068385	0.01198880557	0.01198880557	-0.6393	0.0118	0.0118	2.949	0.039	0.039	0.00751	0.00039	0.00039	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9534	EPIC225031054	1.44	0.211	0.211	13.223	0.633	0.633	4516.0	6.0	6.0	1.8162413	0.04177183566	0.04177183566	0.2312	0.0069	0.0069	2.365	0.019	0.019	0.00062	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9535	EPIC211985144	1.128	0.144	0.144	10.337	0.429	0.429	4502.0	7.0	7.0	1.596597096	0.03628283013	0.03628283013	0.0766	0.0081	0.0081	2.484	0.022	0.022	0.00102	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9536	EPIC212695660	1.157	0.024	0.024	6.021	0.042	0.042	4776.0	8.0	8.0	1.230193379	0.006646060347	0.006646060347	-0.074	0.0071	0.0071	2.955	0.022	0.022	0.00530	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9537	EPIC246131026	1.126	0.033	0.033	10.032	0.097	0.097	4546.0	7.0	7.0	1.587935349	0.008860863655	0.008860863655	0.0685	0.0072	0.0072	2.48	0.02	0.02	0.001115	0.000046	0.000046	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9538	EPIC211548983	1.039	0.029	0.029	8.365	0.077	0.077	4646.0	7.0	7.0	1.467903947	0.008428595665	0.008428595665	-0.0569	0.0073	0.0073	2.616	0.022	0.022	0.001775	0.000070	0.000070	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9539	EPIC248905195	1.101	0.125	0.125	5.723	0.206	0.206	4816.0	16.0	16.0	1.201397124	0.03277694203	0.03277694203	-0.2023	0.0134	0.0134	2.988	0.036	0.036	0.00587	0.00092	0.00092	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9540	EPIC211305895	0.995	0.03	0.03	5.33	0.052	0.052	4849.0	17.0	17.0	1.15075644	0.01043534444	0.01043534444	-0.4254	0.0135	0.0135	2.972	0.039	0.039	0.00657	0.00028	0.00028	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9541	EPIC210489434	1.527	0.367	0.367	15.991	1.22	1.22	4593.0	7.0	7.0	2.012837225	0.06746322049	0.06746322049	-0.2429	0.0079	0.0079	2.161	0.024	0.024	0.00037	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
