Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
8507	EPIC248555424	1.268	0.047	0.047	7.258	0.085	0.085	4795.0	8.0	8.0	25.09	0.61	0.61	0.0101	0.0069	0.0069	2.81	0.021	0.021	0.00332	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8508	EPIC247373737	0.779	0.08	0.08	11.485	0.381	0.381	4618.0	11.0	11.0	54.0	3.6	3.6	-0.4483	0.0117	0.0117	2.2	0.033	0.033	0.000514	0.000074	0.000074	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8509	EPIC220494756	1.109	0.076	0.076	8.376	0.185	0.185	4688.0	8.0	8.0	30.5	1.4	1.4	-0.2816	0.0078	0.0078	2.539	0.024	0.024	0.00189	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8510	EPIC201422027	1.231	0.37	0.37	14.331	1.373	1.373	4507.0	7.0	7.0	76	15	15	-0.1648	0.0078	0.0078	2.278	0.023	0.023	0.00042	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8511	EPIC247410176	0.971	0.043	0.043	7.148	0.103	0.103	4675.0	11.0	11.0	18.67	2.61	1.93	-0.348	0.0104	0.0104	2.665	0.031	0.031	0.00266	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8512	EPIC248139237	1.177	0.108	0.108	10.319	0.308	0.308	4731.0	10.0	10.0	55.67	7.97	6.24	-0.307	0.009	0.009	2.546	0.027	0.027	0.00107	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8513	EPIC204550313	0.676	0.16	0.16	19.812	1.557	1.557	4325.0	7.0	7.0	124	19	19	-0.5481	0.0091	0.0091	1.683	0.027	0.027	0.000087	0.000029	0.000029	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8514	EPIC248772262	1.23	0.089	0.089	8.984	0.206	0.206	4649.0	7.0	7.0	34.0	1.6	1.6	0.0057	0.0072	0.0072	2.623	0.021	0.021	0.00170	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8515	EPIC247414710	0.845	0.066	0.066	7.677	0.196	0.196	4665.0	12.0	12.0	25.1	1.3	1.3	-0.4395	0.0121	0.0121	2.524	0.035	0.035	0.00187	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8516	EPIC211373095	1.113	0.175	0.175	12.281	0.621	0.621	4630.0	8.0	8.0	66.56	1.64	1.52	-0.2807	0.0079	0.0079	2.312	0.024	0.024	0.00060	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8517	EPIC220276712	0.962	0.043	0.043	13.334	0.194	0.194	4482.0	7.0	7.0	64.6	1.9	1.9	-0.3448	0.0083	0.0083	2.213	0.025	0.025	0.000406	0.000025	0.000025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8518	EPIC206499039	0.933	0.051	0.051	5.588	0.099	0.099	5021.0	18.0	18.0	17.88	0.68	0.68	-0.9224	0.0127	0.0127	2.85	0.044	0.044	0.00535	0.00041	0.00041	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8519	EPIC203540514	1.308	0.117	0.117	7.859	0.227	0.227	4535.0	6.0	6.0	23.5	1.4	1.4	0.3021	0.0068	0.0068	2.682	0.018	0.018	0.00269	0.00034	0.00034	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8520	EPIC220570560	1.31	0.086	0.086	6.439	0.135	0.135	4939.0	10.0	10.0	22.23	0.95	0.95	-0.2493	0.0072	0.0072	2.969	0.024	0.024	0.00491	0.00045	0.00045	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8521	EPIC247499328	1.093	0.092	0.092	7.229	0.193	0.193	4835.0	16.0	16.0	25.7	1.4	1.4	-0.4018	0.0131	0.0131	2.747	0.038	0.038	0.00289	0.00034	0.00034	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8522	EPIC212062576	1.575	0.881	0.881	27.667	4.894	4.894	4216.0	6.0	6.0	169.0	5.3	4.8	-0.1688	0.0084	0.0084	1.688	0.022	0.022	0.000074	0.000057	0.000057	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8523	EPIC211355543	1.489	0.064	0.064	7.451	0.105	0.105	4855.0	9.0	9.0	18.47	2.4	1.84	-0.1092	0.0071	0.0071	2.848	0.023	0.023	0.00360	0.00022	0.00022	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8524	EPIC212545210	0.921	0.433	0.433	12.37	1.842	1.842	4578.0	8.0	8.0	61	18	18	-0.58	0.0087	0.0087	2.205	0.028	0.028	0.00049	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8525	EPIC203447298	1.083	0.096	0.096	7.465	0.215	0.215	4620.0	15.0	15.0	1.794	0.066	0.064	0.0366	0.0152	0.0152	2.639	0.036	0.036	0.00260	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8526	EPIC248470067	0.932	0.058	0.058	5.582	0.11	0.11	4865.0	10.0	10.0	17.6	0.34	0.33	-0.5206	0.008	0.008	2.904	0.027	0.027	0.00536	0.00046	0.00046	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8527	EPIC211741853	1.041	0.017	0.017	3.954	0.022	0.022	4783.0	8.0	8.0	7.372	0.096	0.096	-0.1867	0.0074	0.0074	3.127	0.023	0.023	0.01684	0.00039	0.00039	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8528	EPIC212699403	1.562	1.167	1.167	22.209	5.263	5.263	4530.0	9.0	9.0	187	89	89	-0.7276	0.0105	0.0105	1.877	0.032	0.032	0.00014	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8529	EPIC201675456	1.206	0.126	0.126	9.029	0.299	0.299	4687.0	15.0	15.0	35.4	2.4	2.4	-0.114	0.0137	0.0137	2.593	0.035	0.035	0.00164	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8530	EPIC220567548	0.932	0.06	0.06	7.369	0.15	0.15	4595.0	7.0	7.0	21.81	0.90	0.90	-0.1428	0.0077	0.0077	2.673	0.023	0.023	0.00233	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8531	EPIC201584294	1.065	0.152	0.152	9.258	0.422	0.422	4519.0	6.0	6.0	32.2	2.9	2.9	0.1153	0.0072	0.0072	2.519	0.02	0.02	0.00134	0.00027	0.00027	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8532	EPIC212542883	0.779	0.049	0.049	11.511	0.235	0.235	4586.0	7.0	7.0	52.8	2.2	2.2	-0.1686	0.0077	0.0077	2.239	0.023	0.023	0.000511	0.000045	0.000045	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8533	EPIC248805031	0.982	0.087	0.087	8.404	0.244	0.244	4678.0	8.0	8.0	30.5	1.8	1.8	-0.2352	0.0077	0.0077	2.572	0.024	0.024	0.00165	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8534	EPIC206164458	1.044	0.09	0.09	8.11	0.226	0.226	4600.0	7.0	7.0	26.5	1.5	1.5	0.0213	0.0074	0.0074	2.603	0.021	0.021	0.00196	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8535	EPIC206172067	1.03	0.126	0.126	11.334	0.44	0.44	4668.0	27.0	27.0	64.68	7.36	6.07	-0.6996	0.0192	0.0192	2.211	0.093	0.093	0.00071	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8536	EPIC248510518	1.057	0.091	0.091	7.857	0.215	0.215	4771.0	11.0	11.0	28.8	1.6	1.6	-0.301	0.0093	0.0093	2.696	0.028	0.028	0.00218	0.00026	0.00026	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8537	EPIC212645316	0.972	0.076	0.076	6.544	0.165	0.165	4836.0	12.0	12.0	21.1	1.1	1.1	-0.4545	0.0098	0.0098	2.688	0.031	0.031	0.00347	0.00038	0.00038	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8538	EPIC220409539	1.115	0.049	0.049	6.282	0.088	0.088	4648.0	7.0	7.0	16.59	0.48	0.48	0.2692	0.0067	0.0067	2.869	0.019	0.019	0.00450	0.00027	0.00027	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8539	EPIC206366029	1.0	0.093	0.093	8.679	0.257	0.257	4620.0	8.0	8.0	30.9	1.8	1.8	-0.2403	0.0078	0.0078	2.503	0.024	0.024	0.00153	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8540	EPIC211328155	0.987	0.076	0.076	7.333	0.18	0.18	4638.0	8.0	8.0	26.9	0.29	0.31	-0.2351	0.0078	0.0078	2.631	0.024	0.024	0.00250	0.00027	0.00027	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8541	EPIC210780208	1.017	0.152	0.152	8.957	0.427	0.427	4788.0	9.0	9.0	34.8	0.95	0.96	-0.5151	0.0081	0.0081	2.508	0.027	0.027	0.00142	0.00029	0.00029	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8542	EPIC248788937	1.05	0.141	0.141	10.657	0.462	0.462	4835.0	9.0	9.0	55.7	2.5	2.39	-0.3969	0.0077	0.0077	2.647	0.026	0.026	0.00087	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8543	EPIC248732040	1.46	0.078	0.078	10.103	0.178	0.178	4740.0	8.0	8.0	46.4	1.7	1.7	-0.1791	0.0075	0.0075	2.659	0.023	0.023	0.00142	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8544	EPIC212600636	1.024	0.046	0.046	5.068	0.073	0.073	4836.0	9.0	9.0	12.66	0.38	0.38	-0.2958	0.0075	0.0075	2.972	0.025	0.025	0.00787	0.00049	0.00049	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8545	EPIC220613966	1.279	0.062	0.062	5.543	0.086	0.086	4868.0	9.0	9.0	15.54	0.50	0.50	-0.0178	0.0069	0.0069	3.064	0.022	0.022	0.00751	0.00050	0.00050	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8546	EPIC248812968	1.413	0.037	0.037	6.301	0.053	0.053	5045.0	11.0	11.0	23.17	0.44	0.44	-0.3417	0.0072	0.0072	3.001	0.026	0.026	0.00565	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8547	EPIC210545084	1.602	0.156	0.156	9.564	0.3	0.3	4806.0	9.0	9.0	44.0	2.8	2.8	-0.1455	0.0073	0.0073	2.631	0.023	0.023	0.00183	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8548	EPIC247444454	1.252	0.385	0.385	11.049	1.088	1.088	4792.0	14.0	14.0	58	11	11	-0.472	0.0123	0.0123	2.722	0.036	0.036	0.00093	0.00040	0.00040	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8549	EPIC210765432	1.087	0.081	0.081	7.823	0.191	0.191	4752.0	8.0	8.0	28.38	0.86	1.05	-0.2363	0.0076	0.0076	2.645	0.024	0.024	0.00227	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8550	EPIC248580653	0.942	0.147	0.147	17.3	0.863	0.863	4210.0	5.0	5.0	84.7	8.5	8.5	-0.0233	0.008	0.008	1.829	0.021	0.021	0.000182	0.000039	0.000039	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8551	EPIC210569274	1.361	0.229	0.229	10.787	0.58	0.58	4709.0	8.0	8.0	51.5	5.6	5.6	-0.2473	0.0076	0.0076	2.464	0.024	0.024	0.00108	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8552	EPIC247485473	1.365	0.074	0.074	10.156	0.175	0.175	4754.0	14.0	14.0	47.5	1.7	1.7	-0.2204	0.0125	0.0125	2.508	0.034	0.034	0.001303	0.000098	0.000098	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8553	EPIC220541147	0.947	0.066	0.066	7.665	0.169	0.169	4681.0	8.0	8.0	25.4	1.1	1.1	-0.2927	0.0078	0.0078	2.63	0.024	0.024	0.00210	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8554	EPIC220250475	1.203	0.189	0.189	9.335	0.468	0.468	4795.0	9.0	9.0	41.5	4.2	4.2	-0.3464	0.0077	0.0077	2.561	0.025	0.025	0.00148	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8555	EPIC206094098	0.996	0.067	0.067	6.355	0.139	0.139	4700.0	8.0	8.0	17.75	0.79	0.79	-0.0001	0.0071	0.0071	2.843	0.021	0.021	0.00388	0.00036	0.00036	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8556	EPIC248541152	1.167	0.077	0.077	5.83	0.123	0.123	4963.0	10.0	10.0	18.58	0.80	0.80	-0.386	0.0075	0.0075	2.981	0.026	0.026	0.00589	0.00054	0.00054	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8557	EPIC212648421	0.95	0.087	0.087	8.521	0.251	0.251	4678.0	8.0	8.0	31.3	1.9	1.9	-0.3912	0.008	0.008	2.493	0.025	0.025	0.00154	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8558	EPIC201920393	1.181	0.029	0.029	4.231	0.034	0.034	4764.0	12.0	12.0	8.31	0.16	0.16	0.2241	0.0101	0.0101	3.211	0.026	0.026	0.01559	0.00054	0.00054	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8559	EPIC206079550	1.601	0.135	0.135	10.22	0.279	0.279	4559.0	6.0	6.0	40.7	2.2	2.2	0.2421	0.0069	0.0069	2.522	0.019	0.019	0.00150	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8560	EPIC204333016	0.945	0.113	0.113	8.767	0.336	0.336	4497.0	11.0	11.0	28.3	2.2	2.2	0.0162	0.0123	0.0123	2.42	0.03	0.03	0.00140	0.00023	0.00023	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8561	EPIC211355588	1.42	0.136	0.136	6.166	0.187	0.187	4851.0	9.0	9.0	16.27	0.23	0.21	-0.0016	0.0069	0.0069	2.918	0.022	0.022	0.00606	0.00080	0.00080	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8562	EPIC248475213	0.941	0.223	0.223	10.788	0.808	0.808	4761.0	9.0	9.0	53.9	8.1	8.1	-0.5887	0.0083	0.0083	2.317	0.028	0.028	0.00075	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8563	EPIC210670929	1.225	0.133	0.133	11.746	0.406	0.406	4374.0	6.0	6.0	45.5	3.2	3.2	0.2456	0.0072	0.0072	2.328	0.019	0.019	0.00076	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8564	EPIC220673049	0.985	0.04	0.04	5.387	0.071	0.071	4763.0	9.0	9.0	13.46	0.37	0.37	-0.2921	0.0076	0.0076	2.887	0.024	0.024	0.00630	0.00036	0.00036	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8565	EPIC248638548	1.107	0.038	0.038	8.447	0.094	0.094	4726.0	8.0	8.0	32.07	0.75	0.75	-0.2433	0.0076	0.0076	2.587	0.024	0.024	0.001837	0.000088	0.000088	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8566	EPIC220502734	1.194	0.058	0.058	5.507	0.085	0.085	4764.0	8.0	8.0	14.07	0.44	0.44	0.0899	0.0068	0.0068	2.92	0.021	0.021	0.00715	0.00048	0.00048	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8567	EPIC201685229	1.014	0.143	0.143	11.578	0.519	0.519	4651.0	11.0	11.0	56.5	5.1	5.1	-0.3734	0.0107	0.0107	2.311	0.031	0.031	0.00065	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8568	EPIC248816509	1.418	0.148	0.148	13.037	0.447	0.447	4355.0	6.0	6.0	55.1	3.8	3.8	0.2345	0.0072	0.0072	2.279	0.019	0.019	0.000640	0.000094	0.000094	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8569	EPIC220539225	1.146	0.075	0.075	7.285	0.155	0.155	4931.0	10.0	10.0	28.3	1.2	1.2	-0.5001	0.0078	0.0078	2.751	0.027	0.027	0.00296	0.00027	0.00027	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8570	EPIC201620766	0.917	0.677	0.677	14.41	3.363	3.363	4253.0	5.0	5.0	61	29	29	0.2011	0.0074	0.0074	2.029	0.019	0.019	0.00031	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8571	EPIC212159142	1.19	0.058	0.058	6.149	0.096	0.096	4837.0	9.0	9.0	18.44	0.23	0.23	-0.1138	0.0071	0.0071	2.922	0.023	0.023	0.00512	0.00035	0.00035	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8572	EPIC220604668	1.106	0.034	0.034	6.802	0.07	0.07	4770.0	8.0	8.0	21.58	0.47	0.47	-0.0652	0.0072	0.0072	2.788	0.022	0.022	0.00351	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8573	EPIC206284191	0.963	0.116	0.116	6.734	0.256	0.256	4731.0	9.0	9.0	20.5	1.6	1.6	-0.3096	0.0082	0.0082	2.755	0.026	0.026	0.00315	0.00052	0.00052	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8574	EPIC220196323	1.093	0.139	0.139	16.17	0.656	0.656	4449.0	7.0	7.0	92.3	7.5	7.5	-0.4521	0.0086	0.0086	1.972	0.026	0.026	0.000259	0.000046	0.000046	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8575	EPIC211792204	1.21	0.112	0.112	10.107	0.298	0.298	4600.0	7.0	7.0	37.38	0.65	0.65	-0.1086	0.0075	0.0075	2.471	0.022	0.022	0.00117	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8576	EPIC206474257	1.016	0.049	0.049	7.906	0.12	0.12	4592.0	7.0	7.0	25.04	0.78	0.78	-0.1226	0.0076	0.0076	2.593	0.022	0.022	0.00206	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8577	EPIC248900724	1.051	0.082	0.082	8.252	0.209	0.209	4580.0	8.0	8.0	27.0	1.4	1.4	0.0033	0.0084	0.0084	2.608	0.023	0.023	0.00187	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8578	EPIC204238842	0.956	0.054	0.054	7.568	0.138	0.138	4657.0	9.0	9.0	24.27	0.90	0.90	-0.3269	0.0093	0.0093	2.553	0.028	0.028	0.00221	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8579	EPIC247488885	1.075	0.137	0.137	9.821	0.41	0.41	4750.0	16.0	16.0	44.2	3.7	3.7	-0.392	0.014	0.014	2.498	0.039	0.039	0.00113	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8580	EPIC220558809	0.872	0.048	0.048	6.948	0.124	0.124	4804.0	9.0	9.0	23.16	0.84	0.84	-0.5541	0.0082	0.0082	2.686	0.028	0.028	0.00260	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8581	EPIC206028879	1.241	0.04	0.04	5.464	0.057	0.057	4771.0	8.0	8.0	13.94	0.31	0.31	0.0883	0.0068	0.0068	2.956	0.021	0.021	0.00761	0.00034	0.00034	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8582	EPIC212231353	1.086	0.069	0.069	6.867	0.141	0.141	4899.0	10.0	10.0	24.47	0.53	0.49	-0.3756	0.0076	0.0076	2.804	0.026	0.026	0.00335	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8583	EPIC212216109	1.341	0.371	0.371	21.979	1.923	1.923	4261.0	5.0	5.0	143	25	25	0.0747	0.0077	0.0077	1.886	0.02	0.02	0.000126	0.000048	0.000048	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8584	EPIC220492152	1.025	0.051	0.051	6.071	0.097	0.097	4834.0	9.0	9.0	18.13	0.59	0.59	-0.3171	0.0076	0.0076	2.898	0.025	0.025	0.00458	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8585	EPIC248683693	1.066	0.047	0.047	10.87	0.152	0.152	4516.0	7.0	7.0	44.3	1.3	1.3	-0.2799	0.0081	0.0081	2.367	0.024	0.024	0.000830	0.000051	0.000051	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8586	EPIC247398903	1.246	0.117	0.117	9.122	0.272	0.272	4649.0	11.0	11.0	35.0	2.1	2.1	-0.0224	0.0111	0.0111	2.706	0.029	0.029	0.00164	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8587	EPIC201381360	0.839	0.093	0.093	8.574	0.315	0.315	4582.0	7.0	7.0	29.2	2.2	2.2	-0.2985	0.008	0.008	2.503	0.024	0.024	0.00133	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8588	EPIC204517607	1.127	0.018	0.018	6.302	0.032	0.032	4723.0	13.0	13.0	17.80	0.27	0.27	-0.0122	0.0117	0.0117	2.844	0.031	0.031	0.004503	0.000099	0.000099	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8589	EPIC248142759	1.012	0.091	0.091	9.815	0.28	0.28	4541.0	10.0	10.0	36.32	5.98	4.54	-0.0011	0.0103	0.0103	2.461	0.027	0.027	0.00107	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8590	EPIC247439761	1.322	0.085	0.085	9.758	0.207	0.207	4815.0	18.0	18.0	46.1	2.1	2.1	-0.4731	0.0147	0.0147	2.524	0.041	0.041	0.00142	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8591	EPIC220632951	1.31	0.121	0.121	8.242	0.241	0.241	4509.0	6.0	6.0	25.3	1.5	1.5	0.3267	0.0068	0.0068	2.647	0.018	0.018	0.00234	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8592	EPIC247437460	1.439	0.27	0.27	10.739	0.643	0.643	4736.0	12.0	12.0	65.71	14.51	8.62	-0.3253	0.011	0.011	2.449	0.032	0.032	0.00116	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8593	EPIC204332682	1.031	0.185	0.185	14.728	0.874	0.874	4551.0	15.0	15.0	84	10	10	-0.7506	0.0166	0.0166	1.812	0.046	0.046	0.000323	0.000082	0.000082	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8594	EPIC206261459	0.984	0.071	0.071	8.59	0.199	0.199	4621.0	7.0	7.0	30.3	1.4	1.4	-0.2191	0.0077	0.0077	2.57	0.023	0.023	0.00155	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8595	EPIC212578933	0.94	0.135	0.135	11.88	0.541	0.541	4367.0	6.0	6.0	46.2	4.2	4.2	0.0066	0.0077	0.0077	2.189	0.021	0.021	0.00056	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8596	EPIC248598994	1.076	0.056	0.056	5.686	0.094	0.094	4996.0	11.0	11.0	18.15	0.62	0.62	-0.539	0.0078	0.0078	2.941	0.028	0.028	0.00585	0.00042	0.00042	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8597	EPIC210432951	1.024	0.16	0.16	14.052	0.729	0.729	4498.0	7.0	7.0	72.8	7.6	7.6	-0.2245	0.008	0.008	2.199	0.023	0.023	0.000369	0.000081	0.000081	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8598	EPIC247395116	1.177	0.11	0.11	8.973	0.269	0.269	4815.0	14.0	14.0	39.0	2.4	2.4	-0.4772	0.0116	0.0116	2.524	0.035	0.035	0.00163	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8599	EPIC247584868	0.936	0.262	0.262	17.86	1.584	1.584	4593.0	10.0	10.0	0.09035	0.00679	0.00559	-0.4224	0.0107	0.0107	1.948	0.031	0.031	0.000164	0.000063	0.000063	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8600	EPIC212576093	1.358	0.113	0.113	8.462	0.226	0.226	4759.0	9.0	9.0	0.5422	0.01	0.0087	-0.4014	0.0079	0.0079	2.656	0.026	0.026	0.00224	0.00026	0.00026	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8601	EPIC211035964	1.736	0.129	0.129	9.146	0.216	0.216	4732.0	8.0	8.0	37.8	1.8	1.8	0.1133	0.0069	0.0069	2.743	0.02	0.02	0.00227	0.00023	0.00023	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8602	EPIC211408337	1.186	0.118	0.118	11.61	0.377	0.377	4637.0	7.0	7.0	55.74	1.28	1.21	-0.1134	0.0075	0.0075	2.425	0.022	0.022	0.00076	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8603	EPIC206181831	1.101	0.123	0.123	9.17	0.329	0.329	4807.0	10.0	10.0	41.56	0.97	1.05	-0.6945	0.0085	0.0085	2.478	0.03	0.03	0.00143	0.00022	0.00022	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
8604	EPIC210523138	1.615	0.042	0.042	8.881	0.077	0.077	4910.0	10.0	10.0	34.43	1.65	1.15	-0.3009	0.0074	0.0074	2.71	0.025	0.025	0.002306	0.000085	0.000085	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
